Day fraction since midnight on 11/11/2022	7 kPa (cm)	Raw Water Pump ()	Pump Control ()	Clay Pump ()	PACl Pump ()	Floc Recycle Pump ()	Bulk Effluent Pump ()	ChemTrac Read All ()	PC 1.2 Total N ()	PC 1.2 Bin 1 N ()	PC 1.2 Bin 2 N ()	PC 1.2 Bin 3 N ()	PC 1.2 Bin 4 N ()	PC 1.2 Bin 5 N ()	PC 1.2 Bin 6 N ()	PC 1.2 Cell ()	PC 1.3 Total N ()	PC 1.3 Bin 1 N ()	PC 1.3 Bin 2 N ()	PC 1.3 Bin 3 N ()	PC 1.3 Bin 4 N ()	PC 1.3 Bin 5 N ()	PC 1.3 Bin 6 N ()	PC 1.3 Cell ()	PACl Scale ()	Raw Turbidity ()	Settled Water Turbidimeter ()	Basin Pump Duty Cycle ()
0.34967038	833.92510986	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45422.45732975	814.00000000	430.00000000	177.00000000	131.00000000	46.00000000	20.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1154.00000000	104.10827637	0.54886401	0.00000000
0.35036483	834.19378662	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45482.38492632	937.00000000	463.00000000	196.00000000	153.00000000	69.00000000	37.00000000	18.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.90000000	103.99734497	0.52280134	0.00000000
0.35105930	834.25695801	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45542.49045229	894.00000000	453.00000000	183.00000000	142.00000000	65.00000000	33.00000000	17.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.90000000	104.10195160	0.42951503	0.00000000
0.35175376	834.40954590	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45602.40197754	860.00000000	450.00000000	184.00000000	132.00000000	54.00000000	26.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.80000000	103.94026184	0.41666278	0.00000000
0.35244821	834.41943359	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45662.52096176	796.00000000	434.00000000	178.00000000	122.00000000	39.00000000	14.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.80000000	104.28894043	0.29959279	0.00000000
0.35314267	834.58105469	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45722.43370581	762.00000000	422.00000000	175.00000000	116.00000000	30.00000000	11.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.70000000	104.27574921	0.27868992	0.00000000
0.35383712	834.66473389	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45782.34455395	751.00000000	422.00000000	171.00000000	115.00000000	29.00000000	9.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.70000000	103.99456024	0.23590578	0.00000000
0.35453158	834.56823730	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45842.46537542	735.00000000	415.00000000	168.00000000	110.00000000	29.00000000	8.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.60000000	104.32486725	0.25378188	0.00000000
0.35522604	834.65850830	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45902.37470961	711.00000000	404.00000000	162.00000000	106.00000000	25.00000000	9.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.60000000	104.26931763	0.22941984	0.00000000
0.35592048	834.72698975	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	45962.48253679	752.00000000	400.00000000	167.00000000	119.00000000	42.00000000	17.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.50000000	104.11969757	0.41656581	0.00000000
0.35661494	834.75128174	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46022.39220333	866.00000000	421.00000000	181.00000000	145.00000000	73.00000000	33.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.50000000	104.01964569	0.49782792	0.00000000
0.35730940	834.96343994	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46082.32135439	890.00000000	426.00000000	183.00000000	147.00000000	76.00000000	37.00000000	20.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.40000000	104.61876678	0.63111782	0.00000000
0.35800386	835.03204346	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46142.42254162	823.00000000	407.00000000	177.00000000	134.00000000	60.00000000	29.00000000	15.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.40000000	104.35330200	0.35247174	0.00000000
0.35869831	835.09442139	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46202.33470011	759.00000000	394.00000000	165.00000000	125.00000000	45.00000000	17.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.30000000	104.03043365	0.39551359	0.00000000
0.35939275	834.75738525	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46262.45533037	743.00000000	395.00000000	170.00000000	119.00000000	39.00000000	12.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.30000000	104.04927826	0.27930662	0.00000000
0.36008721	836.33300781	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46322.36441231	760.00000000	398.00000000	171.00000000	128.00000000	39.00000000	17.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.20000000	104.26345062	0.34282911	0.00000000
0.36078167	836.15930176	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46382.47152233	865.00000000	427.00000000	182.00000000	147.00000000	63.00000000	32.00000000	14.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.20000000	104.51502991	0.38233334	0.00000000
0.36147614	836.01043701	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46442.39586592	811.00000000	402.00000000	178.00000000	135.00000000	54.00000000	28.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.10000000	104.03659058	0.36875045	0.00000000
0.36217060	836.16918945	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46502.30895710	775.00000000	397.00000000	165.00000000	129.00000000	50.00000000	20.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.10000000	104.01360321	0.32557276	0.00000000
0.36286503	836.06823730	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46562.41362953	735.00000000	385.00000000	167.00000000	120.00000000	41.00000000	14.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1153.00000000	104.08500671	0.44494864	0.00000000
0.36355951	836.01879883	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46622.34043074	714.00000000	381.00000000	162.00000000	116.00000000	36.00000000	12.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.90000000	104.29319000	0.44499472	0.00000000
0.36425396	836.18884277	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46682.44332886	699.00000000	396.00000000	159.00000000	106.00000000	27.00000000	6.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.90000000	104.23308563	0.29050782	0.00000000
0.36494841	836.30175781	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46742.35613394	702.00000000	390.00000000	157.00000000	114.00000000	29.00000000	8.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.80000000	104.34000397	0.24241553	0.00000000
0.36564286	836.21337891	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46802.45943451	685.00000000	380.00000000	156.00000000	110.00000000	27.00000000	7.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.80000000	104.32407379	0.22492428	0.00000000
0.36633732	836.06628418	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46862.38725853	696.00000000	379.00000000	165.00000000	108.00000000	31.00000000	9.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.80000000	104.32407999	0.28383261	0.00000000
0.36703178	836.12414551	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46922.49245453	759.00000000	397.00000000	170.00000000	123.00000000	42.00000000	17.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.70000000	104.27503204	0.35921535	0.00000000
0.36772622	836.04687500	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	46982.22835684	855.00000000	410.00000000	181.00000000	149.00000000	66.00000000	35.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.60000000	104.15682983	0.48177448	0.00000000
0.36842068	836.01049805	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47042.33012104	814.00000000	399.00000000	171.00000000	140.00000000	59.00000000	28.00000000	16.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.60000000	103.96028137	0.41009375	0.00000000
0.36911513	836.03625488	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47102.43503475	766.00000000	387.00000000	165.00000000	131.00000000	49.00000000	22.00000000	12.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.50000000	104.27117920	0.32249144	0.00000000
0.36980959	835.95648193	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47162.34569359	708.00000000	375.00000000	162.00000000	116.00000000	35.00000000	11.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.50000000	104.06119537	0.33116156	0.00000000
0.37050405	835.90020752	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47222.46525383	693.00000000	372.00000000	160.00000000	112.00000000	31.00000000	11.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.40000000	104.11865234	0.32360280	0.00000000
0.37119849	835.69177246	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47282.37715626	678.00000000	379.00000000	157.00000000	106.00000000	25.00000000	7.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.40000000	103.97810364	0.24906512	0.00000000
0.37189295	835.90118408	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47342.48017788	668.00000000	373.00000000	152.00000000	106.00000000	25.00000000	7.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.30000000	104.23671722	0.25554308	0.00000000
0.37258741	836.14685059	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47402.40764570	649.00000000	365.00000000	155.00000000	96.00000000	20.00000000	7.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.30000000	104.25843048	0.28954148	0.00000000
0.37328186	836.03271484	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47462.32003546	640.00000000	360.00000000	146.00000000	100.00000000	24.00000000	5.00000000	3.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.20000000	104.22401428	0.25951335	0.00000000
0.37397632	835.88726807	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47522.42319775	627.00000000	356.00000000	144.00000000	95.00000000	22.00000000	5.00000000	3.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.10000000	104.09287262	0.23902284	0.00000000
0.37467077	835.54095459	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47582.35187531	632.00000000	353.00000000	149.00000000	98.00000000	20.00000000	7.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.10000000	104.25727844	0.20227200	0.00000000
0.37536523	835.39062500	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47642.45703125	618.00000000	350.00000000	146.00000000	93.00000000	20.00000000	4.00000000	3.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.10000000	104.30495453	0.24122261	0.00000000
0.37605967	835.33386230	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47702.36566401	623.00000000	351.00000000	145.00000000	94.00000000	22.00000000	7.00000000	4.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.10000000	104.10368347	0.26706094	0.00000000
0.37675413	835.29760742	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47762.66160822	639.00000000	354.00000000	143.00000000	99.00000000	28.00000000	9.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1152.00000000	104.17459106	0.38301522	0.00000000
0.37744858	835.09771729	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47822.39874983	751.00000000	379.00000000	156.00000000	123.00000000	48.00000000	31.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.90000000	104.13982391	0.39290935	0.00000000
0.37814304	834.80603027	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47882.31011534	693.00000000	359.00000000	155.00000000	114.00000000	38.00000000	17.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.90000000	104.44551849	0.32284001	0.00000000
0.37883750	834.85296631	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	47942.42913866	672.00000000	362.00000000	149.00000000	113.00000000	29.00000000	12.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.80000000	104.37129211	0.26326841	0.00000000
0.37953194	834.54669189	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48002.32472563	676.00000000	371.00000000	154.00000000	110.00000000	27.00000000	8.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.70000000	104.18271637	0.21660241	0.00000000
0.38022641	834.45074463	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48062.44643450	679.00000000	393.00000000	154.00000000	100.00000000	21.00000000	7.00000000	3.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.70000000	104.30453491	0.22558364	0.00000000
0.38092085	834.18890381	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48122.35626554	699.00000000	403.00000000	163.00000000	102.00000000	21.00000000	6.00000000	3.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.60000000	104.10369110	0.20808505	0.00000000
0.38161530	834.32147217	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48182.47575235	725.00000000	418.00000000	168.00000000	107.00000000	21.00000000	5.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.60000000	104.44591522	1.76953423	0.00000000
0.38230977	833.91052246	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48242.38745356	1004.00000000	488.00000000	211.00000000	161.00000000	82.00000000	40.00000000	18.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.60000000	104.09478760	0.29614407	0.00000000
0.38300422	833.56158447	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48302.49157143	785.00000000	467.00000000	179.00000000	109.00000000	21.00000000	6.00000000	3.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.50000000	104.08029175	0.29614999	0.00000000
0.38369867	833.26910400	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48362.40240097	776.00000000	449.00000000	175.00000000	106.00000000	28.00000000	10.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.40000000	104.23484039	0.22941603	0.00000000
0.38439313	833.08923340	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48421.75558662	776.00000000	449.00000000	175.00000000	106.00000000	28.00000000	10.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.40000000	104.78865814	0.19443744	0.00000000
0.38508759	832.57440186	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48482.43428993	753.00000000	446.00000000	172.00000000	101.00000000	23.00000000	7.00000000	3.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.30000000	104.22875214	0.23971643	0.00000000
0.38578203	832.55236816	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48542.34651470	799.00000000	454.00000000	177.00000000	116.00000000	34.00000000	14.00000000	5.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.30000000	104.16957092	0.26132894	0.00000000
0.38647649	832.32226562	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48602.65753698	821.00000000	460.00000000	172.00000000	124.00000000	38.00000000	17.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.20000000	103.84333038	0.31447956	0.00000000
0.38717095	832.02337646	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48662.37734413	869.00000000	448.00000000	184.00000000	146.00000000	55.00000000	24.00000000	11.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.20000000	104.15527344	0.43470401	0.00000000
0.38786541	832.05999756	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48722.48243141	955.00000000	464.00000000	202.00000000	163.00000000	75.00000000	37.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.10000000	104.13526154	0.49132118	0.00000000
0.38855984	831.10571289	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48782.21950817	1001.00000000	462.00000000	208.00000000	178.00000000	87.00000000	45.00000000	19.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.00000000	103.89286041	0.55393749	0.00000000
0.38925430	829.88256836	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48842.12855911	953.00000000	456.00000000	200.00000000	159.00000000	79.00000000	37.00000000	20.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1151.00000000	104.13011932	0.49212167	0.00000000
0.38994875	828.74298096	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48902.42540550	837.00000000	433.00000000	178.00000000	137.00000000	53.00000000	23.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.90000000	103.88416290	0.34037474	0.00000000
0.39064321	827.94189453	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	48962.52824402	783.00000000	413.00000000	169.00000000	132.00000000	45.00000000	17.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.90000000	104.00375366	0.34805954	0.00000000
0.39133767	826.41680908	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49022.45588732	784.00000000	418.00000000	172.00000000	128.00000000	41.00000000	16.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.80000000	103.93331909	0.43730259	0.00000000
0.39203213	825.07574463	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49082.36674976	896.00000000	438.00000000	188.00000000	154.00000000	68.00000000	32.00000000	14.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.80000000	104.06755066	0.62854183	0.00000000
0.39272659	823.66229248	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49142.47268009	946.00000000	446.00000000	194.00000000	165.00000000	78.00000000	42.00000000	20.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.70000000	103.96571350	0.60329592	0.00000000
0.39342103	822.54968262	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49202.39974737	956.00000000	446.00000000	197.00000000	160.00000000	81.00000000	43.00000000	26.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.70000000	104.08560944	0.60467499	0.00000000
0.39411550	817.82519531	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49262.31070471	883.00000000	428.00000000	187.00000000	150.00000000	66.00000000	30.00000000	20.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.60000000	104.18004608	0.53370428	0.00000000
0.39480994	801.92999268	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49322.41380262	823.00000000	420.00000000	182.00000000	134.00000000	48.00000000	21.00000000	15.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.60000000	104.17868805	0.39173678	0.00000000
0.39550440	825.20367432	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49382.34326792	774.00000000	417.00000000	177.00000000	117.00000000	38.00000000	13.00000000	10.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.50000000	104.11347961	0.41676760	0.00000000
0.39619886	817.50384521	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49442.44705915	735.00000000	403.00000000	167.00000000	112.00000000	33.00000000	10.00000000	9.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.50000000	104.06333160	0.32625338	0.00000000
0.39689332	828.99475098	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49502.35836077	709.00000000	389.00000000	160.00000000	115.00000000	26.00000000	9.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.40000000	104.30038452	0.30147022	0.00000000
0.39758777	829.47442627	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49562.28468275	706.00000000	399.00000000	159.00000000	107.00000000	26.00000000	7.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.40000000	104.29550934	0.30698600	0.00000000
0.39828223	830.04870605	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49622.19550991	717.00000000	397.00000000	163.00000000	110.00000000	27.00000000	10.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.40000000	104.46994019	0.32631567	0.00000000
0.39897668	830.34130859	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49682.49239779	684.00000000	388.00000000	159.00000000	100.00000000	22.00000000	7.00000000	6.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.30000000	104.23280334	0.31240493	0.00000000
0.39967111	830.98156738	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49742.61117840	718.00000000	400.00000000	164.00000000	107.00000000	27.00000000	11.00000000	8.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.20000000	104.30860901	0.31671485	0.00000000
0.40036559	831.11877441	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49802.33056498	767.00000000	413.00000000	169.00000000	120.00000000	41.00000000	15.00000000	7.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.20000000	104.39874268	0.35833147	0.00000000
0.40106004	831.74224854	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49862.43309116	835.00000000	437.00000000	178.00000000	130.00000000	50.00000000	26.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.10000000	104.46117401	0.38381088	0.00000000
0.40175450	832.16296387	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49922.36162567	835.00000000	433.00000000	178.00000000	134.00000000	52.00000000	25.00000000	13.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.10000000	104.60263062	0.46824116	0.00000000
0.40244894	832.49603271	184.36363636	0.92592593	29.40000000	3.48135593	60.00000000	261.34549601	49982.44936180	933.00000000	471.00000000	197.00000000	155.00000000	65.00000000	28.00000000	15.00000000	89.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1150.00000000	104.20162964	0.47810420	0.00000000
