Day fraction since midnight on 11/10/2022	7 kPa (cm)	Raw Water Pump ()	Pump Control ()	Clay Pump ()	PACl Pump ()	Floc Recycle Pump ()	Bulk Effluent Pump ()	ChemTrac Read All ()	PC 1.2 Total N ()	PC 1.2 Bin 1 N ()	PC 1.2 Bin 2 N ()	PC 1.2 Bin 3 N ()	PC 1.2 Bin 4 N ()	PC 1.2 Bin 5 N ()	PC 1.2 Bin 6 N ()	PC 1.2 Cell ()	PC 1.3 Total N ()	PC 1.3 Bin 1 N ()	PC 1.3 Bin 2 N ()	PC 1.3 Bin 3 N ()	PC 1.3 Bin 4 N ()	PC 1.3 Bin 5 N ()	PC 1.3 Bin 6 N ()	PC 1.3 Cell ()	PACl Scale ()	Raw Turbidity ()	Settled Water Turbidimeter ()	Basin Pump Duty Cycle ()
0.04479412	15.87130928	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6422.39397240	28735.00000000	141.00000000	484.00000000	3280.00000000	13943.00000000	10677.00000000	211.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.50000000	110.00000000	110.00000000	0.00000000
0.04548858	16.88647461	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6482.69118357	28642.00000000	144.00000000	487.00000000	3283.00000000	13866.00000000	10659.00000000	203.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.60000000	110.00000000	110.00000000	0.00000000
0.04618304	15.93105125	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6542.42611456	28681.00000000	147.00000000	495.00000000	3365.00000000	14022.00000000	10459.00000000	193.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.60000000	110.00000000	110.00000000	0.00000000
0.04687749	16.93811607	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6602.33720493	28590.00000000	142.00000000	478.00000000	3313.00000000	14001.00000000	10479.00000000	177.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.60000000	110.00000000	110.00000000	0.00000000
0.04757193	17.74853516	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6662.44022989	28664.00000000	152.00000000	504.00000000	3398.00000000	14224.00000000	10208.00000000	178.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.70000000	110.00000000	110.00000000	0.00000000
0.04826639	17.19877052	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6722.54575634	28637.00000000	144.00000000	488.00000000	3342.00000000	14058.00000000	10434.00000000	170.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.70000000	110.00000000	110.00000000	0.00000000
0.04896084	17.07112885	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6782.47234726	28647.00000000	156.00000000	502.00000000	3387.00000000	14195.00000000	10230.00000000	175.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.70000000	110.00000000	110.00000000	0.00000000
0.04965530	17.44823265	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6842.38330507	28642.00000000	146.00000000	490.00000000	3335.00000000	14040.00000000	10462.00000000	169.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.80000000	110.00000000	110.00000000	0.00000000
0.05034976	17.64712715	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6902.31060076	28644.00000000	152.00000000	505.00000000	3366.00000000	14156.00000000	10277.00000000	188.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.80000000	110.00000000	110.00000000	0.00000000
0.05104420	17.89145851	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	6962.22407055	28606.00000000	145.00000000	487.00000000	3368.00000000	14010.00000000	10426.00000000	169.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.80000000	110.00000000	110.00000000	0.00000000
0.05173866	18.73840141	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7022.32604265	28668.00000000	149.00000000	513.00000000	3443.00000000	14319.00000000	10070.00000000	174.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.80000000	110.00000000	110.00000000	0.00000000
0.05243313	18.03137779	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7082.42966509	28629.00000000	152.00000000	496.00000000	3346.00000000	14097.00000000	10364.00000000	174.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.90000000	110.00000000	110.00000000	0.00000000
0.05312758	18.97432518	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7142.36080885	28691.00000000	157.00000000	504.00000000	3448.00000000	14314.00000000	10101.00000000	165.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.90000000	110.00000000	110.00000000	0.00000000
0.05382203	20.25323677	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7202.46334648	28674.00000000	152.00000000	494.00000000	3354.00000000	14106.00000000	10400.00000000	169.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.90000000	110.00000000	110.00000000	0.00000000
0.05451649	19.02123833	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7262.37408638	28681.00000000	149.00000000	502.00000000	3414.00000000	14168.00000000	10276.00000000	172.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1229.90000000	110.00000000	110.00000000	0.00000000
0.05521095	19.13389778	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7322.28547478	28627.00000000	140.00000000	481.00000000	3277.00000000	13980.00000000	10570.00000000	179.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.00000000	110.00000000	110.00000000	0.00000000
0.05590540	20.00133896	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7382.40627527	28566.00000000	152.00000000	497.00000000	3335.00000000	14055.00000000	10340.00000000	186.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.00000000	110.00000000	110.00000000	0.00000000
0.05659984	21.63051605	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7442.31803703	28623.00000000	145.00000000	483.00000000	3302.00000000	14004.00000000	10526.00000000	162.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.00000000	110.00000000	110.00000000	0.00000000
0.05729429	21.96974754	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7502.24489117	28579.00000000	141.00000000	478.00000000	3234.00000000	13779.00000000	10716.00000000	229.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.00000000	110.00000000	110.00000000	0.00000000
0.05798876	20.45093918	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7562.35040188	28560.00000000	146.00000000	483.00000000	3325.00000000	13996.00000000	10437.00000000	173.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.00000000	110.00000000	110.00000000	0.00000000
0.05868320	19.24100685	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7622.45198107	28589.00000000	144.00000000	494.00000000	3363.00000000	14178.00000000	10276.00000000	135.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.10000000	110.00000000	110.00000000	0.00000000
0.05937766	19.13000870	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7682.36333466	28560.00000000	149.00000000	493.00000000	3365.00000000	14177.00000000	10247.00000000	130.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.10000000	110.00000000	110.00000000	0.00000000
0.06007211	19.68782806	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7742.48608112	28622.00000000	147.00000000	509.00000000	3360.00000000	14059.00000000	10340.00000000	207.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.10000000	110.00000000	110.00000000	0.00000000
0.06076657	20.15639877	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7802.39727688	28582.00000000	142.00000000	499.00000000	3357.00000000	14051.00000000	10371.00000000	162.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.10000000	110.00000000	110.00000000	0.00000000
0.06146101	21.01207542	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7862.11511612	28538.00000000	150.00000000	500.00000000	3348.00000000	14096.00000000	10300.00000000	144.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.10000000	110.00000000	110.00000000	0.00000000
0.06215546	21.63314819	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7922.41200876	28586.00000000	137.00000000	482.00000000	3334.00000000	13985.00000000	10452.00000000	196.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.20000000	110.00000000	110.00000000	0.00000000
0.06284992	22.76680946	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	7982.53108501	28564.00000000	141.00000000	478.00000000	3260.00000000	13967.00000000	10531.00000000	188.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.20000000	110.00000000	110.00000000	0.00000000
0.06354437	20.19628906	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8042.44156599	28569.00000000	142.00000000	481.00000000	3265.00000000	13851.00000000	10600.00000000	231.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.20000000	110.00000000	110.00000000	0.00000000
0.06423882	21.99105453	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8102.35370827	28556.00000000	132.00000000	471.00000000	3215.00000000	13765.00000000	10771.00000000	203.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.30000000	110.00000000	110.00000000	0.00000000
0.06493327	22.69028282	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8162.47318745	28614.00000000	128.00000000	465.00000000	3165.00000000	13740.00000000	10913.00000000	202.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.30000000	110.00000000	110.00000000	0.00000000
0.06562773	23.54884338	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8222.57513380	28521.00000000	144.00000000	486.00000000	3259.00000000	13815.00000000	10611.00000000	206.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.30000000	110.00000000	110.00000000	0.00000000
0.06632218	24.14594078	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8282.31201315	28593.00000000	146.00000000	490.00000000	3275.00000000	13940.00000000	10571.00000000	171.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.30000000	110.00000000	110.00000000	0.00000000
0.06701663	20.75322342	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8342.39802599	28621.00000000	140.00000000	477.00000000	3218.00000000	13834.00000000	10735.00000000	217.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.40000000	110.00000000	110.00000000	0.00000000
0.06771108	21.19734192	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8402.32714987	28592.00000000	138.00000000	466.00000000	3230.00000000	13766.00000000	10778.00000000	214.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.40000000	110.00000000	110.00000000	0.00000000
0.06840553	21.86342239	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8462.42969608	28560.00000000	141.00000000	477.00000000	3217.00000000	13727.00000000	10800.00000000	198.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.40000000	110.00000000	110.00000000	0.00000000
0.06909997	21.98707581	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8522.53333282	28542.00000000	148.00000000	480.00000000	3215.00000000	13756.00000000	10711.00000000	231.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.40000000	110.00000000	110.00000000	0.00000000
0.06979442	22.27791214	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8582.45989609	28594.00000000	139.00000000	461.00000000	3128.00000000	13605.00000000	11017.00000000	243.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.40000000	110.00000000	110.00000000	0.00000000
0.07048889	22.99891663	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8642.37355614	28643.00000000	136.00000000	472.00000000	3210.00000000	13641.00000000	10944.00000000	240.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.50000000	110.00000000	110.00000000	0.00000000
0.07118333	21.81954765	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8702.47481871	28613.00000000	134.00000000	465.00000000	3105.00000000	13548.00000000	11108.00000000	253.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.50000000	110.00000000	110.00000000	0.00000000
0.07187778	21.28127670	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8762.40338087	28631.00000000	137.00000000	467.00000000	3127.00000000	13446.00000000	11183.00000000	271.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.50000000	110.00000000	110.00000000	0.00000000
0.07257224	21.97317886	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8822.31338167	28704.00000000	132.00000000	455.00000000	3106.00000000	13458.00000000	11252.00000000	300.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.50000000	110.00000000	110.00000999	0.00000000
0.07326669	23.01649666	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8882.41778040	28630.00000000	132.00000000	449.00000000	3127.00000000	13488.00000000	11187.00000000	248.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.50000000	110.00000000	110.00000000	0.00000000
0.07396114	23.82909775	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	8942.34283924	28641.00000000	131.00000000	444.00000000	3117.00000000	13407.00000000	11241.00000000	302.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.60000000	110.00000000	110.00000000	0.00000000
0.07465559	25.55849838	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9002.44876480	28628.00000000	140.00000000	454.00000000	3081.00000000	13475.00000000	11212.00000000	266.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.60000000	110.00000000	110.00000000	0.00000000
0.07535002	24.05211258	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9062.35777283	28607.00000000	136.00000000	468.00000000	3138.00000000	13510.00000000	11118.00000000	238.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.60000000	110.00000000	110.00000000	0.00000000
0.07604448	24.67776680	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9122.47674513	28635.00000000	140.00000000	451.00000000	3152.00000000	13489.00000000	11134.00000000	268.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.60000000	110.00000000	110.00000999	0.00000000
0.07673893	25.49726295	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9182.58127451	28576.00000000	133.00000000	460.00000000	3152.00000000	13513.00000000	11092.00000000	227.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	87.00000000	1230.60000000	110.00000999	110.00000000	0.00000000
0.07743338	25.40095520	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9242.49002647	28630.00000000	140.00000000	456.00000000	3166.00000000	13625.00000000	10969.00000000	274.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.70000000	110.00000000	110.00000000	0.00000000
0.07812783	28.52366066	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9302.59408760	28617.00000000	134.00000000	466.00000000	3158.00000000	13617.00000000	11007.00000000	234.00000000	85.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.70000000	110.00000000	110.00000000	0.00000000
0.07882229	30.29959106	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9362.32926512	28679.00000000	142.00000000	463.00000000	3160.00000000	13682.00000000	10966.00000000	266.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.70000000	110.00000000	110.00000000	0.00000000
0.07951673	25.81695557	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9422.43356895	28583.00000000	126.00000000	442.00000000	3086.00000000	13432.00000000	11237.00000000	259.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.80000000	110.00000000	110.00000000	0.00000000
0.08021118	27.22961426	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9482.36012030	28682.00000000	135.00000000	455.00000000	3143.00000000	13552.00000000	11123.00000000	274.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.70000000	110.00000000	110.00000000	0.00000000
0.08090562	27.11503220	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9542.46317863	28612.00000000	126.00000000	453.00000000	3123.00000000	13529.00000000	11139.00000000	242.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.80000000	110.00000999	110.00000000	0.00000000
0.08160007	27.26992989	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9601.79811287	28612.00000000	126.00000000	453.00000000	3123.00000000	13529.00000000	11139.00000000	242.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.80000000	110.00000000	110.00000000	0.00000000
0.08229452	28.76153564	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9662.47850037	28587.00000000	139.00000000	454.00000000	3169.00000000	13610.00000000	10982.00000000	233.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.80000000	110.00000000	110.00000000	0.00000000
0.08298897	28.52906609	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9722.40330029	28708.00000000	140.00000000	462.00000000	3195.00000000	13762.00000000	10904.00000000	243.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.80000000	110.00000000	110.00000000	0.00000000
0.08368343	28.39381218	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9782.31596518	28581.00000000	130.00000000	449.00000000	3147.00000000	13633.00000000	10995.00000000	228.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.80000000	110.00000000	110.00000000	0.00000000
0.08437786	29.74948692	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9842.41845846	28690.00000000	133.00000000	463.00000000	3223.00000000	13708.00000000	10911.00000000	251.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.90000000	110.00000000	110.00000000	0.00000000
0.08507232	30.00654793	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9902.33184481	28615.00000000	136.00000000	460.00000000	3146.00000000	13587.00000000	11037.00000000	249.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.90000000	110.00000000	110.00000000	0.00000000
0.08576676	29.08368683	56.33333333	0.92592593	30.00000000	2.57606178	60.00000000	261.34549601	9962.44962883	28693.00000000	128.00000000	450.00000000	3172.00000000	13798.00000000	10909.00000000	236.00000000	84.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1230.90000000	110.00000000	110.00000000	0.00000000
